
       instance   k    n     m  heu_timelimit  exact_timelimit  do_confirm_crit  confirm_timelimit  do_exact   ss  chroma_k_early  chroma_k  crit  edges  num_perturb  repl     time  time_confirm  time_color  calls_to_coloring  heu_mistakes  avg_perturb_str      ttb  itb  num_flips  num_bt  infeas  seed
rand-150-0.05-5   6  150  1092            0.5                1                1               1800         0   92               0         0     0    564           49     0     1800    0.00604838     1799.65               8477             0                1  131.968    3       8411       1       0     6
rand-150-0.05-5   6  150  1092            0.5                1                1               1800         0   91               0         0     0    555           48     0     1800      0.631838     1799.65               8564             0                1  1674.46   45       8483       1       0     7
rand-150-0.05-5   6  150  1092            0.5                1                1               1800         0   93               0         1     1    574           49     0     1800       6.00979     1799.57               8492             0          1.04167  112.469    3       8435       4       0     8
rand-150-0.05-5   6  150  1092            0.5                1                1               1800         0   90               0         0     0    546           48     0     1800      0.113651     1799.66               8503             0         0.851064   1169.4   32       8433      44       0     9
rand-150-0.05-5   6  150  1092            0.5                1                1               1800         0   91               0         0     0    553           50     0     1800      0.660847     1799.65               8277             0          1.10204  1679.67   48       8034      29       0    10
 rand-150-0.1-1   6  150  1117            0.5                1                1               1800         0   87               0         1     1    532           48     0     1800       13.2442      1799.6               8234             0         0.957447  1180.99   31       8122      14       0     1
 rand-150-0.1-1   6  150  1117            0.5                1                1               1800         0   89               0         0     0    554           49     0     1800       1.94945     1799.67               8301             0          1.02083  811.654   22       8048      23       0     2
 rand-150-0.1-1   6  150  1117            0.5                1                1               1800         0   89               0         0     0    550           49     0     1800       1.26138     1799.67               8267             0          1.04167  286.525    8       8164       2       0     3
 rand-150-0.1-1   6  150  1117            0.5                1                1               1800         0   89               0         0     0    549           46     0     1800        1.2676     1799.68               8554             0         0.822222  472.027   12       8437       9       0     4
 rand-150-0.1-1   6  150  1117            0.5                1                1               1800         0   87               0         1     1    532           48     0     1800        13.959     1799.61               8400             0          0.93617  704.943   19       8378       3       0     5
 rand-150-0.1-1   6  150  1117            0.5                1                1               1800         0   89               0         0     0    549           48     0     1800      0.174758     1799.67               8131             0          1.29787  414.344   11       8013      35       0     6
 rand-150-0.1-1   6  150  1117            0.5                1                1               1800         0   89               0         0     0    550           48     0     1800       1.49188     1799.67               8402             0         0.893617  190.854    5       8383       2       0     7
 rand-150-0.1-1   6  150  1117            0.5                1                1               1800         0   88               0         1     1    541           48     0     1800       17.3037      1799.6               8245             0                1  1409.22   37       8238      48       0     8
 rand-150-0.1-1   6  150  1117            0.5                1                1               1800         0   89               0         0     0    550           50     0     1800      0.529472     1799.66               8126             0          1.04082   49.389    1       8015       3       0     9
 rand-150-0.1-1   6  150  1117            0.5                1                1               1800         0   90               0         1     1    560           51     0     1800        18.857     1799.59               7938             0             1.22  38.0979    1       7838       1       0    10
 rand-150-0.1-2   6  150  1117            0.5                1                1               1800         0   94               0         0     0    590           51     0     1800       28.7895     1799.66               7963             0              1.1  31.5394    1       7782      15       0     1
 rand-150-0.1-2   6  150  1117            0.5                1                1               1800         0   94               0         0     0    590           48     0     1800       10.6578     1799.66               7979             0          1.02128  362.538   11       7841      11       0     2
 rand-150-0.1-2   6  150  1117            0.5                1                1               1800         0   94               0         0     0    590           48     0     1800       11.0823     1799.66               8226             0         0.851064  31.3998    1       8090      20       0     3
 rand-150-0.1-2   6  150  1117            0.5                1                1               1800         0   94               0         0     0    590           51     0     1800       5.55118     1799.66               8099             0             0.84  203.574    6       8005      16       0     4
 rand-150-0.1-2   6  150  1117            0.5                1                1               1800         0   94               0         0     0    590           46     0     1800       27.9509     1799.66               8196             0          1.02222  135.331    3       8057      63       0     5
 rand-150-0.1-2   6  150  1117            0.5                1                1               1800         0   94               0         0     0    590           47     0     1800       8.38732     1799.66               8080             0          1.04348  177.042    5       7972      48       0     6
 rand-150-0.1-2   6  150  1117            0.5                1                1               1800         0   94               0         0     0    590           49     0     1800       16.8089     1799.66               7910             0          1.02083  568.329   15       7878      10       0     7
 rand-150-0.1-2   6  150  1117            0.5                1                1               1800         0   94               0         0     0    590           46     0     1800       28.5203     1799.67               8496             0         0.688889  1617.11   43       8367      41       0     8
 rand-150-0.1-2   6  150  1117            0.5                1                1               1800         0   94               0         0     0    588           51     0     1800       15.4591     1799.66               7819             0             0.98  607.241   18       7541      70       0     9
 rand-150-0.1-2   6  150  1117            0.5                1                1               1800         0   94               0         0     0    590           49     0     1800       8.77966     1799.65               7953             0          1.29167  31.3647    1       7828      17       0    10
 rand-150-0.1-3   6  150  1117            0.5                1                1               1800         0   93               0         0     0    584           47     0     1800      0.855597     1799.66               8280             0         0.956522  1174.68   32       8193      77       0     1
 rand-150-0.1-3   6  150  1117            0.5                1                1               1800         0   92               0         0     0    575           47     0     1800      0.703992     1799.66               8250             0         0.978261  635.754   19       7992      81       0     2
 rand-150-0.1-3   6  150  1117            0.5                1                1               1800         0   93               0         0     0    583           43     0     1800      0.393231     1799.66               8294             0         0.857143  243.822    6       7965     110       0     3
 rand-150-0.1-3   6  150  1117            0.5                1                1               1800         0   93               0         0     0    582           43     0     1800        7.3465     1799.67               8597             0         0.904762   111.34    3       8462     134       0     4
 rand-150-0.1-3   6  150  1117            0.5                1                1               1800         0   93               0         0     0    580           43     0     1800       17.7627     1799.67               8415             0         0.928571   789.93   20       8300     125       0     5
 rand-150-0.1-3   6  150  1117            0.5                1                1               1800         0   94               0         0     0    592           47     0     1800       4.51376     1799.66               8260             0         0.934783  39.5674    1       8147      15       0     6
 rand-150-0.1-3   6  150  1117            0.5                1                1               1800         0   93               0         0     0    584           46     0     1800      0.402476     1799.66               8459             0              0.8  255.206    7       8375      21       0     7
 rand-150-0.1-3   6  150  1117            0.5                1                1               1800         0   92               0         0     0    572           50     0     1800       2.07267     1799.65               8090             0          1.06122  1222.71   33       7925      11       0     8
 rand-150-0.1-3   6  150  1117            0.5                1                1               1800         0   93               0         0     0    585           44     0     1800       0.73094     1799.66               8464             0         0.953488   1674.3   41       8405      79       0     9
 rand-150-0.1-3   6  150  1117            0.5                1                1               1800         0   93               0         0     0    581           53     0     1800       5.78195     1799.65               7775             0          1.36538  1518.77   45       7599      28       0    10
 rand-150-0.1-4   6  150  1117            0.5                1                1               1800         0   83               0         0     0    488           46     0     1800       1.53487      1799.7               7988             0          1.11111  56.3812    1       7732      12       0     1
 rand-150-0.1-4   6  150  1117            0.5                1                1               1800         0   80               0         0     0    461           44     0     1800       1.48582     1799.72               8127             0         0.909091  1669.04   41       7983      11       0     2
 rand-150-0.1-4   6  150  1117            0.5                1                1               1800         0   81               0         0     0    473           42     0     1800       1.05789     1799.72               7826             0          0.95122  43.0225    1       7592     104       0     3
 rand-150-0.1-4   6  150  1117            0.5                1                1               1800         0   80               0         1     1    462           46     0     1800       17.0354     1799.64               7797             0                1  53.5504    1       7657       5       0     4
 rand-150-0.1-4   6  150  1117            0.5                1                1               1800         0   81               0         0     0    472           47     0     1800       1.03326      1799.7               7590             0                1  488.448   13       7515      43       0     5
 rand-150-0.1-4   6  150  1117            0.5                1                1               1800         0   82               0         0     0    482           46     0     1800       1.59291     1799.71               7948             0          1.08889  96.5783    2       7887      24       0     6
 rand-150-0.1-4   6  150  1117            0.5                1                1               1800         0   80               0         0     0    463           45     0     1800      0.637141     1799.71               7915             0         0.977273   221.87    5       7764      66       0     7
 rand-150-0.1-4   6  150  1117            0.5                1                1               1800         0   81               0         0     0    471           45     0     1800       1.25225     1799.71               8005             0          1.13636  1241.08   31       7845      21       0     8
 rand-150-0.1-4   6  150  1117            0.5                1                1               1800         0   82               0         0     0    482           43     0     1800       3.63527     1799.73               8369             0         0.761905  391.729    9       8424     120       0     9
 rand-150-0.1-4   6  150  1117            0.5                1                1               1800         0   82               0         0     0    483           46     0     1800       1.05064     1799.71               7941             0          1.15556  37.1635    1       7840      68       0    10
 rand-150-0.1-5   6  150  1117            0.5                1                1               1800         0   74               0         1     1    440           45     0     1800       7.45664     1799.66               7971             0          1.27273  49.4726    1       7749       0       0     1
 rand-150-0.1-5   6  150  1117            0.5                1                1               1800         0   74               0         1     1    440           45     0     1800       8.03361     1799.66               8026             0          1.02273  49.3445    1       7875       0       0     2
 rand-150-0.1-5   6  150  1117            0.5                1                1               1800         0   73               0         0     0    431           46     0     1800      0.333391     1799.73               8299             0         0.955556  1237.43   32       8279       2       0     3
 rand-150-0.1-5   6  150  1117            0.5                1                1               1800         0   74               0         1     1    440           46     0     1800       8.53275     1799.66               7977             0          1.08889  49.7384    1       7950       1       0     4
 rand-150-0.1-5   6  150  1117            0.5                1                1               1800         0   74               0         1     1    440           45     0     1800       8.27191     1799.66               7828             0          1.20455  49.7849    1       7687       0       0     5
 rand-150-0.1-5   6  150  1117            0.5                1                1               1800         0   74               0         1     1    440           45     0     1800       7.74579     1799.66               8161             0          1.15909  49.4969    1       8022       0       0     6
 rand-150-0.1-5   6  150  1117            0.5                1                1               1800         0   74               0         1     1    440           45     0     1800       8.32919     1799.66               8040             0          1.02273  49.7658    1       7855       0       0     7
 rand-150-0.1-5   6  150  1117            0.5                1                1               1800         0   74               0         1     1    440           45     0     1800       7.54056     1799.66               7979             0          1.02273  49.7238    1       7871       0       0     8
 rand-150-0.1-5   6  150  1117            0.5                1                1               1800         0   73               0         0     0    430           45     0     1800     0.0277539     1799.72               7903             0          1.13636  1339.11   34       7750       1       0     9
 rand-150-0.1-5   6  150  1117            0.5                1                1               1800         0   74               0         1     1    440           45     0     1800       7.85378     1799.66               7889             0          1.06818  49.5505    1       7731       0       0    10
rand-150-0.15-1   8  150  1676            0.5                1                1               1800         0  133               0         0     0   1415           47     0     1800          1800      1799.5               7173             0         0.913043  166.258    2       6554     663       0     1
rand-150-0.15-1   8  150  1676            0.5                1                1               1800         0  132               0         0     0   1408           49     0     1800          1800     1799.53               7227             0          1.02083  1203.25   42       6543     632       0     2
rand-150-0.15-1   8  150  1676            0.5                1                1               1800         0  133               0         0     0   1414           63     0     1800          1800     1799.52               7149             0          1.12903  1140.72   28       6459     629       0     3
rand-150-0.15-1   8  150  1676            0.5                1                1               1800         0  132               0         0     0   1402           53     0     1800          1800     1799.51               7204             0         0.980769  297.898    4       6536     643       0     4
rand-150-0.15-1   8  150  1676            0.5                1                1               1800         0  132               0         0     0   1406           47     0     1800          1800     1799.52               7154             0          1.02174  14.3998    1       6270     710       0     5
rand-150-0.15-1   8  150  1676            0.5                1                1               1800         0  132               0         0     0   1405           42     0     1800       435.795     1799.51               7241             0          1.04878  27.8107    1       6557     694       0     6
rand-150-0.15-1   8  150  1676            0.5                1                1               1800         0  133               0         0     0   1418           48     0     1800          1800     1799.52               7171             0          1.04255  40.8692    1       6548     640       0     7
rand-150-0.15-1   8  150  1676            0.5                1                1               1800         0  132               0         0     0   1407           60     0     1800          1800     1799.52               7141             0         0.881356  430.226    8       6605     590       0     8
rand-150-0.15-1   8  150  1676            0.5                1                1               1800         0  132               0         0     0   1406           36     0     1800          1800     1799.52               7370             0          1.22857  133.654    2       6402     663       0     9
rand-150-0.15-1   8  150  1676            0.5                1                1               1800         0  133               0         0     0   1422           43     0     1800          1800     1799.52               7242             0           1.2381   141.35    2       6488     583       0    10
rand-150-0.15-2   7  150  1676            0.5                1                1               1800         0   88               0         0     0    740           46     0     1800        189.62     1799.66               7982             0                1  1299.98   34       7844      16       0     1
rand-150-0.15-2   7  150  1676            0.5                1                1               1800         0   89               0         0     0    750           50     0     1800        132.56     1799.68               7707             0                1  1174.34   33       7457      22       0     2
rand-150-0.15-2   7  150  1676            0.5                1                1               1800         0   87               0         0     0    724           48     0     1800       11.7727     1799.69               8245             0                1  802.098   19       8292      82       0     3
rand-150-0.15-2   7  150  1676            0.5                1                1               1800         0   88               0         0     0    740           47     0     1800        213.38     1799.54               7778             0          1.04348  1360.65   35       7721      19       0     4
rand-150-0.15-2   7  150  1676            0.5                1                1               1800         0   88               0         0     0    740           49     0     1800       183.218     1799.68               7875             0          1.08333  419.077   12       7780      29       0     5
rand-150-0.15-2   7  150  1676            0.5                1                1               1800         0   87               0         0     0    729           45     0     1800       73.2135     1799.68               8255             0         0.909091  1298.73   32       8209      59       0     6
rand-150-0.15-2   7  150  1676            0.5                1                1               1800         0   89               0         0     0    753           44     0     1800       129.481     1799.68               8214             0         0.790698   46.931    1       8134      26       0     7
rand-150-0.15-2   7  150  1676            0.5                1                1               1800         0   88               0         0     0    741           45     0     1800       2.45259     1799.68               8205             0          1.09091  1062.55   27       8070      23       0     8
rand-150-0.15-2   7  150  1676            0.5                1                1               1800         0   88               0         0     0    739           50     0     1800       140.947     1799.67               7825             0          1.02041   665.84   19       7845      45       0     9
rand-150-0.15-2   7  150  1676            0.5                1                1               1800         0   88               0         0     0    739           46     0     1800        20.497     1799.68               7864             0          1.02222  493.956   12       7778      60       0    10
rand-150-0.15-3   8  150  1676            0.5                1                1               1800         0  134               0         0     0   1440           26     0     1800          1800     1799.49               7315             0             0.84  750.665   15       6725     705       0     1
rand-150-0.15-3   8  150  1676            0.5                1                1               1800         0  134               0         0     0   1434           48     0     1800          1800     1799.51               7196             0          1.10638  474.436    5       6157     707       0     2
rand-150-0.15-3   8  150  1676            0.5                1                1               1800         0  136               0         0     0   1472           35     0     1800          1800     1799.51               7259             0         0.941176  9.38063    1       6375     711       0     3
rand-150-0.15-3   8  150  1676            0.5                1                1               1800         0  134               0         0     0   1437           22     0     1800          1800     1799.51               7368             0         0.857143  600.818    9       6673     745       0     4
rand-150-0.15-3   8  150  1676            0.5                1                1               1800         0  135               0         0     0   1452           25     0     1800          1800     1799.51               7268             0         0.833333  676.227   12       6467     825       0     5
rand-150-0.15-3   8  150  1676            0.5                1                1               1800         0  135               0         0     0   1455           28     0     1800          1800     1799.51               7355             0          1.07407  10.9956    1       6787     730       0     6
rand-150-0.15-3   8  150  1676            0.5                1                1               1800         0  134               0         0     0   1442           41     0     1800          1800     1799.52               7238             0            0.925  940.104   22       6516     725       0     7
rand-150-0.15-3   8  150  1676            0.5                1                1               1800         0  135               0         0     0   1450           50     0     1800          1800     1799.51               7248             0          1.12245  44.5347    1       6167     670       0     8
rand-150-0.15-3   8  150  1676            0.5                1                1               1800         0  135               0         0     0   1439           39     0     1800          1800     1799.51               7175             0          1.18421  1595.83   35       6264     790       0     9
rand-150-0.15-3   8  150  1676            0.5                1                1               1800         0  134               0         0     0   1443           46     0     1800          1800     1799.51               7216             0          1.04444   929.17   18       6604     691       0    10
rand-150-0.15-4   8  150  1676            0.5                1                1               1800         0  135               0         0     0   1450           33     0     1800          1800     1799.51               7397             0          0.90625  13.5943    1       6336     712       0     1
rand-150-0.15-4   8  150  1676            0.5                1                1               1800         0  134               0         0     0   1430           45     0     1800          1800     1799.51               7334             0         0.977273  296.132    3       6382     650       0     2
rand-150-0.15-4   8  150  1676            0.5                1                1               1800         0  133               0         0     0   1411           43     0     1800          1800     1799.52               7298             0         0.904762  1128.06   26       6666     644       0     3
rand-150-0.15-4   8  150  1676            0.5                1                1               1800         0  133               0         0     0   1403           30     0     1800       784.618     1799.52               7352             0         0.896552  986.971   18       6749     715       0     4
rand-150-0.15-4   8  150  1676            0.5                1                1               1800         0  134               0         0     0   1431           39     0     1800        1322.2     1799.51               7389             0          1.15789  16.1434    1       6390     644       0     5
rand-150-0.15-4   8  150  1676            0.5                1                1               1800         0  134               0         0     0   1435           28     0     1800        271.13     1799.52               7446             0         0.666667  1379.28   19       6582     696       0     6
rand-150-0.15-4   8  150  1676            0.5                1                1               1800         0  134               0         0     0   1421           47     0     1800          1800     1799.52               7225             0          1.02174  271.322    6       6522     642       0     7
rand-150-0.15-4   8  150  1676            0.5                1                1               1800         0  131               0         0     0   1386           26     0     1800       260.028     1799.51               7459             0             0.92  1543.56   21       6588     705       0     8
rand-150-0.15-4   8  150  1676            0.5                1                1               1800         0  133               0         0     0   1413           31     0     1800          1800     1799.52               7367             0              1.4  190.068    2       6667     700       0     9
rand-150-0.15-4   8  150  1676            0.5                1                1               1800         0  132               0         0     0   1392           41     0     1800          1800     1799.51               7406             0            1.025  1053.37   32       6804     632       0    10
rand-150-0.15-5   8  150  1676            0.5                1                1               1800         0  129               0         0     0   1378           51     0     1800          1800     1799.54               7152             0             0.98  15.9191    1       6212     595       0     1
rand-150-0.15-5   8  150  1676            0.5                1                1               1800         0  129               0         0     0   1377           57     0     1800          1800     1799.53               7130             0          1.26786  15.7732    1       6608     606       0     2
rand-150-0.15-5   8  150  1676            0.5                1                1               1800         0  128               0         0     0   1357           58     0     1800          1800     1799.54               7093             0          1.19298  289.781   18       6485     608       0     3
rand-150-0.15-5   8  150  1676            0.5                1                1               1800         0  129               0         0     0   1380           34     0     1800          1800     1799.54               7439             0         0.848485  12.3155    1       6725     669       0     4
rand-150-0.15-5   8  150  1676            0.5                1                1               1800         0  128               0         0     0   1354           46     0     1800          1800     1799.54               7244             0                1  1177.57   34       6538     603       0     5
rand-150-0.15-5   8  150  1676            0.5                1                1               1800         0  128               0         0     0   1351           37     0     1800          1800     1799.54               7260             0                1  888.613   22       6527     733       0     6
rand-150-0.15-5   8  150  1676            0.5                1                1               1800         0  129               0         0     0   1375           37     0     1800          1800     1799.54               7248             0          1.11111  248.879   11       6493     658       0     7
rand-150-0.15-5   8  150  1676            0.5                1                1               1800         0  129               0         0     0   1372           40     0     1800          1800     1799.54               7390             0          1.25641  26.6918    1       6384     639       0     8
rand-150-0.15-5   8  150  1676            0.5                1                1               1800         0  130               0         0     0   1395           57     0     1800          1800     1799.53               7220             0         0.964286  10.0296    1       6305     641       0     9
rand-150-0.15-5   8  150  1676            0.5                1                1               1800         0  129               0         0     0   1369           35     0     1800          1800     1799.53               7522             0         0.852941  277.313    4       6723     660       0    10
 rand-150-0.2-1   9  150  2235            0.5                1                1               1800         0  110               0         0     0   1383           57     0     1800          1800     1799.61               6963             0          1.03571  43.8002    1       6584     378       0     1
 rand-150-0.2-1   9  150  2235            0.5                1                1               1800         0  110               0         0     0   1392           54     0     1800          1800     1799.62               6998             0           1.0566  425.859   14       6453     427       0     2
 rand-150-0.2-1   9  150  2235            0.5                1                1               1800         0  110               0         0     0   1385           43     0     1800          1800     1799.63               7209             0         0.809524  758.888   20       6858     555       0     3
 rand-150-0.2-1   9  150  2235            0.5                1                1               1800         0  109               0         0     0   1362           53     0     1800          1800     1799.63               7134             0         0.923077  1661.91   52       6608     462       0     4
 rand-150-0.2-1   9  150  2235            0.5                1                1               1800         0  110               0         0     0   1393           46     0     1800          1800     1799.64               7030             0          1.06667  22.7865    1       6532     481       0     5
 rand-150-0.2-1   9  150  2235            0.5                1                1               1800         0  110               0         0     0   1392           47     0     1800          1800     1799.63               7167             0         0.978261   25.007    1       6803     471       0     6
 rand-150-0.2-1   9  150  2235            0.5                1                1               1800         0  110               0         0     0   1393           49     0     1800          1800     1799.63               7178             0         0.979167  22.1933    1       6638     461       0     7
 rand-150-0.2-1   9  150  2235            0.5                1                1               1800         0  109               0         0     0   1372           30     0     1800          1800     1799.63               7349             0         0.758621  260.147    6       6930     669       0     8
 rand-150-0.2-1   9  150  2235            0.5                1                1               1800         0  110               0         0     0   1392           33     0     1800          1800     1799.45               7292             0           0.9375  1026.49   18       6795     527       0     9
 rand-150-0.2-1   9  150  2235            0.5                1                1               1800         0  110               0         0     0   1393           55     0     1800          1800     1799.63               7105             0         0.925926  23.0616    1       6841     458       0    10
 rand-150-0.2-2   9  150  2235            0.5                1                1               1800         0  119               0         0     0   1543           64     0     1800          1800     1799.55               7264             0          1.14286  496.193   16       6781     400       0     1
 rand-150-0.2-2   9  150  2235            0.5                1                1               1800         0  118               0         0     0   1524           35     0     1800          1800      1799.6               7384             0         0.970588  869.845   20       6818     543       0     2
 rand-150-0.2-2   9  150  2235            0.5                1                1               1800         0  119               0         0     0   1545           39     0     1800          1800     1799.59               7452             0         0.736842  584.299   19       7250     528       0     3
 rand-150-0.2-2   9  150  2235            0.5                1                1               1800         0  119               0         0     0   1552           60     0     1800          1800     1799.58               7267             0          1.16949  611.198   28       6966     388       0     4
 rand-150-0.2-2   9  150  2235            0.5                1                1               1800         0  117               0         0     0   1501           47     0     1800          1800     1799.59               7357             0          1.04348  1521.92   45       6712     501       0     5
 rand-150-0.2-2   9  150  2235            0.5                1                1               1800         0  119               0         0     0   1545           50     0     1800          1800     1799.58               7379             0                1  1381.92   36       6930     472       0     6
 rand-150-0.2-2   9  150  2235            0.5                1                1               1800         0  119               0         0     0   1542           67     0     1800          1800     1799.58               7173             0         0.909091  151.677    2       6804     424       0     7
 rand-150-0.2-2   9  150  2235            0.5                1                1               1800         0  118               0         0     0   1524           45     0     1800          1800      1799.6               7276             0         0.863636  629.834   18       6807     517       0     8
 rand-150-0.2-2   9  150  2235            0.5                1                1               1800         0  119               0         0     0   1544           38     0     1800          1800     1799.58               7464             0          1.05405  383.321   11       6857     505       0     9
 rand-150-0.2-2   9  150  2235            0.5                1                1               1800         0  119               0         0     0   1553           60     0     1800          1800     1799.57               7456             0          1.08475  442.527   18       7067     275       0    10
 rand-150-0.2-3   9  150  2235            0.5                1                1               1800         0  111               0         0     0   1407           44     0     1800          1800     1799.62               7260             0          1.11628  228.414    5       6742     468       0     1
 rand-150-0.2-3   9  150  2235            0.5                1                1               1800         0  110               0         0     0   1393           35     0     1800          1800     1799.62               7489             0         0.970588  659.847   10       6781     477       0     2
 rand-150-0.2-3   9  150  2235            0.5                1                1               1800         0  111               0         0     0   1404           55     0     1800          1800     1799.61               7129             0         0.981481  975.808   27       6666     431       0     3
 rand-150-0.2-3   9  150  2235            0.5                1                1               1800         0  111               0         0     0   1410           39     0     1800          1800     1799.63               7381             0         0.947368   71.073    1       6855     495       0     4
 rand-150-0.2-3   9  150  2235            0.5                1                1               1800         0  111               0         0     0   1412           38     0     1800          1800     1799.63               7286             0         0.756757  48.9517    1       6788     566       0     5
 rand-150-0.2-3   9  150  2235            0.5                1                1               1800         0  111               0         0     0   1409           48     0     1800       542.206     1799.63               7132             0         0.808511  244.337   12       6773     499       0     6
 rand-150-0.2-3   9  150  2235            0.5                1                1               1800         0  112               0         0     0   1430           34     0     1800          1800     1799.62               7275             0         0.727273  61.6939    1       6682     640       0     7
 rand-150-0.2-3   9  150  2235            0.5                1                1               1800         0  112               0         0     0   1431           52     0     1800          1800     1799.61               7143             0         0.960784  37.9597    1       6756     412       0     8
 rand-150-0.2-3   9  150  2235            0.5                1                1               1800         0  111               0         0     0   1409           48     0     1800          1800     1799.62               7269             0          1.12766  292.624    6       6901     511       0     9
 rand-150-0.2-3   9  150  2235            0.5                1                1               1800         0  112               0         0     0   1428           32     0     1800          1800     1799.62               7497             0          0.83871  149.345    3       7038     540       0    10
 rand-150-0.2-4   9  150  2235            0.5                1                1               1800         0  109               0         0     0   1373           48     0     1800          1800     1799.63               7220             0          1.08511   108.82    2       6905     410       0     1
 rand-150-0.2-4   9  150  2235            0.5                1                1               1800         0  108               0         0     0   1348           49     0     1800          1800     1799.63               7297             0         0.979167  1675.34   46       6926     414       0     2
 rand-150-0.2-4   9  150  2235            0.5                1                1               1800         0  109               0         0     0   1373           49     0     1800          1800     1799.64               7234             0         0.958333  22.6669    1       6868     428       0     3
 rand-150-0.2-4   9  150  2235            0.5                1                1               1800         0  109               0         0     0   1373           40     0     1800          1800     1799.64               7493             0         0.974359  519.853   14       7201     452       0     4
 rand-150-0.2-4   9  150  2235            0.5                1                1               1800         0  108               0         0     0   1341           54     0     1800          1800     1799.64               7171             0          1.11321  850.743   21       6801     460       0     5
 rand-150-0.2-4   9  150  2235            0.5                1                1               1800         0  108               0         0     0   1349           58     0     1800       1055.05     1799.64               6965             0         0.982456  611.028   27       6656     389       0     6
 rand-150-0.2-4   9  150  2235            0.5                1                1               1800         0  108               0         0     0   1347           57     0     1800          1800     1799.58               7055             0          1.28571  911.483   32       6992     375       0     7
 rand-150-0.2-4   9  150  2235            0.5                1                1               1800         0  108               0         0     0   1353           45     0     1800          1800     1799.63               7276             0          1.06818  1009.18   29       6587     396       0     8
 rand-150-0.2-4   9  150  2235            0.5                1                1               1800         0  108               0         0     0   1346           41     0     1800          1800     1799.64               7424             0              1.1  1478.57   34       7068     474       0     9
 rand-150-0.2-4   9  150  2235            0.5                1                1               1800         0  109               0         0     0   1365           46     0     1800          1800     1799.64               7166             0                1  1169.14   34       6797     427       0    10
 rand-150-0.2-5   9  150  2235            0.5                1                1               1800         0  108               0         0     0   1359           50     0     1800          1800     1799.63               6997             0          1.26531  276.625    5       6520     425       0     1
 rand-150-0.2-5   9  150  2235            0.5                1                1               1800         0  108               0         0     0   1361           41     0     1800          1800     1799.65               7064             0                1  603.276   14       6681     524       0     2
 rand-150-0.2-5   9  150  2235            0.5                1                1               1800         0  109               0         0     0   1371           41     0     1800          1800     1799.65               7205             0             0.85  61.7459    1       6925     562       0     3
 rand-150-0.2-5   9  150  2235            0.5                1                1               1800         0  108               0         0     0   1355           57     0     1800          1800     1799.64               6904             0          1.26786  1011.34   30       6734     391       0     4
