       instance    k  n_red    m_red      n        m  heu_timelimit  exact_timelimit  do_confirm_crit  confirm_timelimit    R  reltg_size  do_heu    ss  ss_gen_1st  ss_fin_1st  chroma_k_early  chroma_k  crit_early  crit   edges         time     time_pp  time_confirm_crit    time_color  iter      ttb   itb  max_iter_diff  ss_fin_avg  ss_gen_avg  ss_gen_best  num_size_att  heu_mistakes  num_pp  avg_pp_reduced  avg_pp_skipped  calls_to_coloring  num_gen_subsets  infeas  clique_start  color_not_ok  seed
      DSJC250.5   26    250    15668    250    15668            0.5                1                1               1800  200        1.08       1   188         250         188               0         0           1     1    9341         1800     712.362               1800       1784.38    22  105.818     1              1     0.51328    0.514312          188            66             0      21        0.380952               0              11555             7756       0            12             0     1
      DSJC250.5   26    250    15668    250    15668            0.5                1                1               1800  200        1.08       1   190         250         191               0         0           1     1    9505      1800.01     693.915               1800        1786.5    21  261.554     2              1    0.515481    0.517518          190            67             0      20            0.75               0              11085             7364       0            12             0     2
      DSJC250.5   26    250    15668    250    15668            0.5                1                1               1800  200        1.08       1   189         250         190               0         0           1     1    9425         1800     749.674               1800       1786.95    22  255.331     2              1    0.556393    0.558626          189            67             0      21        0.761905               0              11059             7164       0            12             0     3
      DSJC250.5   26    250    15668    250    15668            0.5                1                1               1800  200        1.08       1   189         250         190               0         0           1     1    9432      1800.01     723.478               1800       1786.78    22   855.59     9              8    0.544809    0.546311          189            68             0      21         0.52381               0              11153             7320       0            12             0     4
      DSJC250.5   26    250    15668    250    15668            0.5                1                1               1800  200        1.08       1   189         250         191               0         0           1     1    9444         1800     756.284               1800        1787.9    21     1800    20             17    0.547801    0.549964          190            67             0      20            0.75               0              10740             6935       0            12             0     5
      DSJC250.5   26    250    15668    250    15668            0.5                1                1               1800  200        1.08       1   189         250         192               0         0           1     1    9441      1800.01     703.199               1800       1787.35    22  265.822     2              1    0.536247    0.537996          189            70             0      21        0.619048               0              11244             7435       0            12             0     6
      DSJC250.5   26    250    15668    250    15668            0.5                1                1               1800  200        1.08       1   190         250         190               0         0           1     1    9536      1800.01      745.44               1800       1786.81    23  575.324     6              3    0.574512    0.576024          190            69             0      22             0.5               0              11273             7274       0            12             0     7
      DSJC250.5   26    250    15668    250    15668            0.5                1                1               1800  200        1.08       1   188         250         191               0         0           1     1    9340      1800.01     719.972               1800       1786.94    21  1800.01    20             15    0.525073    0.526592          189            68             0      20            0.55               0              11012             7239       0            12             0     8
      DSJC250.5   26    250    15668    250    15668            0.5                1                1               1800  200        1.08       1   190         250         191               0         0           1     1    9537         1800     715.008               1800       1787.85    21  690.188     7              6    0.546107    0.548549          190            66             0      20            0.85               0              10694             6962       0            12             0     9
      DSJC250.5   26    250    15668    250    15668            0.5                1                1               1800  200        1.08       1   188         250         192               0         0           1     1    9315         1800     674.823               1800       1787.31    20     1800    19             14    0.477938    0.479263          189            68             0      19        0.526316               0              11078             7547       0            12             0    10
      DSJC250.9   72    250    27897    250    27897            0.5                1                1               1800  200        1.08       1   232         250         233               0         0           1     1   24094         1800     896.699               1800       1789.91    18  600.892     5              4    0.663413    0.667452          232            58             0      17         1.41176         6.11765               9764             5942       0            43             0     1
      DSJC250.9   72    250    27897    250    27897            0.5                1                1               1800  200        1.08       1   232         250         233               0         0           1     1   24122      1800.01     887.213               1800       1789.77    18  1107.61    10              4    0.648382    0.651174          232            58             0      17               1         5.82353               9911             6089       0            43             0     2
      DSJC250.9   72    250    27897    250    27897            0.5                1                1               1800  200        1.08       1   232         250         234               0         0           1     1   24119      1800.01     948.228               1800       1790.56    19  1553.84    15             11    0.746253    0.749286          232            60             0      18        0.944444         4.88889               9647             5604       0            43             0     3
      DSJC250.9   72    250    27897    250    27897            0.5                1                1               1800  200        1.08       1   232         250         234               0         0           1     1   24094         1800     885.132               1800       1790.22    19  1426.05    13             10    0.707354    0.710059          232            58             0      18        0.888889         6.72222               9759             5915       0            43             0     4
      DSJC250.9   72    250    27897    250    27897            0.5                1                1               1800  200        1.08       1   232         250         233               0         0           1     1   24104      1800.02     903.304               1800        1789.7    19  1434.75    14             11    0.673061    0.676447          232            60             0      18         1.16667         5.33333              10178             6203       0            43             0     5
      DSJC250.9   72    250    27897    250    27897            0.5                1                1               1800  200        1.08       1   232         250         233               0         0           1     1   24096      1800.02     900.746               1800       1789.69    19  283.858     2              1    0.680293     0.68355          232            61             0      18         1.11111         5.83333              10045             6140       0            43             0     6
      DSJC250.9   72    250    27897    250    27897            0.5                1                1               1800  200        1.08       1   232         250         234               0         0           1     1   24126      1800.02     882.571               1800       1790.17    19  1800.02    18             16     0.70414    0.706664          232            60             0      18        0.833333         4.05556               9895             5942       0            43             0     7
      DSJC250.9   72    250    27897    250    27897            0.5                1                1               1800  200        1.08       1   232         250         232               0         0           1     1   24111      1800.01     881.692               1800       1789.97    19   1115.3    11              8    0.674351    0.676608          232            61             0      18        0.777778         6.66667              10162             6203       0            43             0     8
      DSJC250.9   72    250    27897    250    27897            0.5                1                1               1800  200        1.08       1   232         250         234               0         0           1     1   24125      1800.01     875.806               1800       1789.95    19  964.533     9              7     0.70616    0.708861          232            59             0      18        0.888889         5.88889               9785             5925       0            43             0     9
      DSJC250.9   72    250    27897    250    27897            0.5                1                1               1800  200        1.08       1   232         250         232               0         0           1     1   24101      1800.01     873.488               1800       1789.94    19  136.511     1              1    0.696717    0.699717          232            62             0      18               1         5.88889               9862             6001       0            43             0    10
      DSJC500.1    9    500    12458    500    12458            0.5                1                1               1800  200        1.08       1   184         500         186               0         0           1     1    2415         1800     864.571               1800       1738.88    38  1089.82    22             17    0.587032    0.591521          183           103             0      37         1.40541               0              18341            11582       0             5             0     1
      DSJC500.1    9    500    12458    500    12458            0.5                1                1               1800  200        1.08       1   184         500         186               0         0           1     1    2408         1800     843.392               1800       1738.83    37  247.196     4              2    0.567621    0.571649          184           101             0      36         1.30556               0              18208            11668       0             5             0     2
      DSJC500.1    9    500    12458    500    12458            0.5                1                1               1800  200        1.08       1   184         500         185               0         0           1     1    2408         1800     816.735               1800          1734    37  1396.34    27             18    0.539138    0.542804          184           101             0      36            1.25               0              18758            12277       0             5             0     3
      DSJC500.1    9    500    12458    500    12458            0.5                1                1               1800  200        1.08       1   183         500         184               0         0           1     1    2386         1800     844.712               1800       1733.66    38  496.103     9              5    0.552544    0.555547          183           100             0      37               1               0              18982            12323       0             5             0     4
      DSJC500.1    9    500    12458    500    12458            0.5                1                1               1800  200        1.08       1   184         500         186               0         0           1     1    2406         1800      859.45               1800       1736.25    38   701.37    13             10    0.563945    0.567344          183           103             0      37         1.10811               0              18760            12065       0             5             0     5
      DSJC500.1    9    500    12458    500    12458            0.5                1                1               1800  200        1.08       1   184         500         185               0         0           1     1    2407         1800     814.928               1800        1736.2    37  1619.67    31             25    0.541333    0.544601          184           101             0      36         1.11111               0              18724            12242       0             5             0     6
      DSJC500.1    9    500    12458    500    12458            0.5                1                1               1800  200        1.08       1   183         500         186               0         0           1     1    2399         1800     839.023               1800       1736.51    38  1229.25    24             14    0.576864    0.581366          183           104             0      37         1.43243               0              18435            11774       0             5             0     7
      DSJC500.1    9    500    12458    500    12458            0.5                1                1               1800  200        1.08       1   183         500         186               0         0           1     1    2381         1800     831.142               1800       1736.88    37  1691.83    33             31    0.563372    0.567285          183           100             0      36         1.27778               0              18383            11756       0             5             0     8
      DSJC500.1    9    500    12458    500    12458            0.5                1                1               1800  200        1.08       1   183         500         186               0         0           1     1    2379         1800     872.211               1800       1738.81    37     1800    36             33    0.568668    0.572275          183           102             0      36         1.16667               0              18278            11643       0             5             0     9
      DSJC500.1    9    500    12458    500    12458            0.5                1                1               1800  200        1.08       1   183         500         185               0         0           1     1    2391         1800     836.164               1800        1734.1    38  651.043    12              6    0.539023    0.542751          183           104             0      37         1.27027               0              19376            12608       0             5             0    10
      DSJC500.5   43    500    62624    500    62624            0.5                1                1               1800  200        1.08       1   353         500         353               0         0           1     1   32720      1800.02      935.51               1800       1762.43    14  680.297     4              3    0.936466    0.938509          353            65             0      13        0.769231               0               9135             4895       0            13             0     1
      DSJC500.5   43    500    62624    500    62624            0.5                1                1               1800  200        1.08       1   352         500         352               0         0           1     1   32566         1800     927.349               1800       1762.08    14  219.014     1              1    0.928919    0.930134          352            63             0      13        0.461538               0               9176             4938       0            13             0     2
      DSJC500.5   43    500    62624    500    62624            0.5                1                1               1800  200        1.08       1   352         500         353               0         0           1     1   32522      1800.01     890.315               1800       1760.93    14  405.106     2              1    0.872122    0.873073          352            66             0      13        0.384615               0               9490             5255       0            13             0     3
      DSJC500.5   43    500    62624    500    62624            0.5                1                1               1800  200        1.08       1   353         500         354               0         0           1     1   32737         1800     918.185               1800       1762.78    14  383.749     2              1    0.917584    0.918984          353            66             0      13        0.538462               0               9239             4999       0            13             0     4
      DSJC500.5   43    500    62624    500    62624            0.5                1                1               1800  200        1.08       1   352         500         354               0         0           1     1   32542      1800.02     895.667               1800       1762.72    13  1750.26    11              9    0.852023    0.854037          352            65             0      12        0.833333               0               8874             4967       0            13             0     5
      DSJC500.5   43    500    62624    500    62624            0.5                1                1               1800  200        1.08       1   352         500         353               0         0           1     1   32550         1800      877.67               1800       1760.49    14  1096.46     7              6    0.878063    0.878828          352            66             0      13        0.307692               0               9462             5224       0            13             0     6
      DSJC500.5   43    500    62624    500    62624            0.5                1                1               1800  200        1.08       1   352         500         353               0         0           1     1   32548         1800     881.549               1800       1760.48    14  681.463     4              2     0.85816    0.859472          352            66             0      13        0.538462               0               9571             5337       0            13             0     7
      DSJC500.5   43    500    62624    500    62624            0.5                1                1               1800  200        1.08       1   352         500         353               0         0           1     1   32531      1800.01     862.642               1800       1761.29    14  808.575     5              1    0.874737    0.876647          352            66             0      13        0.769231               0               9475             5237       0            13             0     8
      DSJC500.5   43    500    62624    500    62624            0.5                1                1               1800  200        1.08       1   352         500         353               0         0           1     1   32508         1800      851.09               1800       1760.68    13  1589.13    10              9    0.807707     0.80847          352            64             0      12        0.333333               0               9128             5242       0            13             0     9
      DSJC500.5   43    500    62624    500    62624            0.5                1                1               1800  200        1.08       1   352         500         353               0         0           1     1   32513      1800.03     941.414               1800       1761.15    15  500.909     3              2    0.972031    0.973803          352            67             0      14        0.642857               0               9667             5077       0            13             0    10
      DSJC500.9  123    500   112437    500   112437            0.5                1                1               1800  200        1.08       1   422         500         422               0         0           1     1   80686      1800.04     972.284               1800       1778.72     8  371.814     1              1     1.12762     1.13029          422            52             0       7               1         17.1429               5046             2625       0            56             0     1
      DSJC500.9  123    500   112437    500   112437            0.5                1                1               1800  200        1.08       1   423         500         424               0         0           1     1   81069      1800.03     821.563               1800       1777.47     7  1459.72     4              2    0.855987    0.857336          423            56             0       6        0.666667         15.1667               4993             2965       0            56             0     2
      DSJC500.9  123    500   112437    500   112437            0.5                1                1               1800  200        1.08       1   422         500         425               0         0           1     1   80663      1800.02     877.352               1800       1777.71     7  1800.02     6              2    0.906395    0.909253          423            57             0       6         1.33333              22               4940             2799       0            56             0     3
      DSJC500.9  123    500   112437    500   112437            0.5                1                1               1800  200        1.08       1   423         500         424               0         0           1     1   81041      1800.02     825.246               1800        1777.1     7  1466.22     4              3    0.851107    0.852113          423            55             0       6             0.5         16.3333               5001             2982       0            56             0     4
      DSJC500.9  123    500   112437    500   112437            0.5                1                1               1800  200        1.08       1   422         500         425               0         0           1     1   80666      1800.03     960.002               1800       1778.14     8  774.042     2              1     1.11115     1.11228          422            59             0       7        0.428571         17.5714               5079             2663       0            56             0     5
      DSJC500.9  123    500   112437    500   112437            0.5                1                1               1800  200        1.08       1   423         500         423               0         0           1     1   81041      1800.03      812.31               1800       1777.39     7  909.371     2              1    0.848262    0.849599          423            55             0       6        0.666667         17.8333               5004             2992       0            56             0     6
      DSJC500.9  123    500   112437    500   112437            0.5                1                1               1800  200        1.08       1   423         500         424               0         0           1     1   81067      1800.01     860.241               1800       1777.16     7  1800.01     6              3     0.86505    0.867783          422            55             0       6         1.33333            19.5               5063             2927       0            56             0     7
      DSJC500.9  123    500   112437    500   112437            0.5                1                1               1800  200        1.08       1   424         500         424               0         0           1     1   81417      1800.01     910.153               1800       1777.76     7  496.715     1              1    0.917179    0.920072          423            56             0       6         1.33333         26.1667               4990             2765       0            56             0     8
      DSJC500.9  123    500   112437    500   112437            0.5                1                1               1800  200        1.08       1   424         500         424               0         0           1     1   81397      1800.02     828.209               1800       1777.76     7  500.032     1              1    0.860536    0.863251          423            55             0       6         1.33333              17               4965             2947       0            56             0     9
      DSJC500.9  123    500   112437    500   112437            0.5                1                1               1800  200        1.08       1   422         500         422               0         0           1     1   80682      1800.04     914.831               1800       1777.83     7  408.437     1              1    0.913247    0.913607          422            53             0       6        0.166667              22               5135             2778       0            56             0    10
      DSJR500.1   12    109      830    500     3555            0.5                1                1               1800  200        1.08       1    12           0           0               1         1           1     1      66     0.113946           0           3.72e-07     -3.72e-07     0        0     0              0          NA          NA          109             0             0       0              NA              NA                  0                0       0            12             0     1
      DSJR500.1   12    109      830    500     3555            0.5                1                1               1800  200        1.08       1    12           0           0               1         1           1     1      66    0.0817674           0           5.06e-07     -5.06e-07     0        0     0              0          NA          NA          109             0             0       0              NA              NA                  0                0       0            12             0     2
      DSJR500.1   12    109      830    500     3555            0.5                1                1               1800  200        1.08       1    12           0           0               1         1           1     1      66    0.0957884           0            6.6e-07      -6.6e-07     0        0     0              0          NA          NA          109             0             0       0              NA              NA                  0                0       0            12             0     3
      DSJR500.1   12    109      830    500     3555            0.5                1                1               1800  200        1.08       1    12           0           0               1         1           1     1      66     0.131861           0           3.39e-07     -3.39e-07     0        0     0              0          NA          NA          109             0             0       0              NA              NA                  0                0       0            12             0     4
      DSJR500.1   12    109      830    500     3555            0.5                1                1               1800  200        1.08       1    12           0           0               1         1           1     1      66    0.0819133           0           4.43e-07     -4.43e-07     0        0     0              0          NA          NA          109             0             0       0              NA              NA                  0                0       0            12             0     5
      DSJR500.1   12    109      830    500     3555            0.5                1                1               1800  200        1.08       1    12           0           0               1         1           1     1      66    0.0907952           0           3.94e-07     -3.94e-07     0        0     0              0          NA          NA          109             0             0       0              NA              NA                  0                0       0            12             0     6
      DSJR500.1   12    109      830    500     3555            0.5                1                1               1800  200        1.08       1    12           0           0               1         1           1     1      66     0.124746           0           2.81e-07     -2.81e-07     0        0     0              0          NA          NA          109             0             0       0              NA              NA                  0                0       0            12             0     7
      DSJR500.1   12    109      830    500     3555            0.5                1                1               1800  200        1.08       1    12           0           0               1         1           1     1      66     0.100141           0           3.62e-07     -3.62e-07     0        0     0              0          NA          NA          109             0             0       0              NA              NA                  0                0       0            12             0     8
      DSJR500.1   12    109      830    500     3555            0.5                1                1               1800  200        1.08       1    12           0           0               1         1           1     1      66    0.0937905           0            2.1e-07      -2.1e-07     0        0     0              0          NA          NA          109             0             0       0              NA              NA                  0                0       0            12             0     9
      DSJR500.1   12    109      830    500     3555            0.5                1                1               1800  200        1.08       1    12           0           0               1         1           1     1      66    0.0940618           0           2.16e-07     -2.16e-07     0        0     0              0          NA          NA          109             0             0       0              NA              NA                  0                0       0            12             0    10
     DSJR500.1c   85    500   121275    500   121275            0.5                1                1               1800  200        1.08       1   312         500         403               0         0           0     0   47382      1800.02     1545.41           0.268718       1717.68    35  1603.74    30             12     1.12617     1.23107          401           108             0      34         34.3824         98.3235              21293            11144       0            83             0     1
     DSJR500.1c   85    500   121275    500   121275            0.5                1                1               1800  200        1.08       1   322         500         405               0         0           0     0   50469         1800     1507.61             62.805       1704.83    38  505.355     8              3     1.06098     1.14629          401           120             0      37         30.0541         97.7297              24245            13036       0            83             0     2
     DSJR500.1c   85    500   121275    500   121275            0.5                1                1               1800  200        1.08       1   404         500         411               0         0           1     1   79495      1800.02     1507.25         0.00548205       1705.68    39  1148.78    24             14     1.11417     1.19915          399           129             0      38         28.5789         96.6053              24332            12779       0            83             0     3
     DSJR500.1c   85    500   121275    500   121275            0.5                1                1               1800  200        1.08       1   402         500         401               0         0           1     1   78710      1800.01     1495.35           0.129607        1695.9    41  137.003     3              2     1.04365     1.12031          401           122             0      40          27.575            96.8              26533            14388       0            83             0     4
     DSJR500.1c   85    500   121275    500   121275            0.5                1                1               1800  200        1.08       1   400         500         401               0         0           1     1   77937         1800     1499.69            13.2985       1696.57    41  1133.16    25             17     1.06541      1.1386          400           120             0      40            25.9          95.575              26317            14156       0            83             0     5
     DSJR500.1c   85    500   121275    500   121275            0.5                1                1               1800  200        1.08       1   402         500         403               0         0           1     1   78716         1800     1492.07          0.0055397       1699.42    42  1141.25    24             14     1.12683     1.20483          402           123             0      41         26.1463         93.9756              26069            13743       0            83             0     6
     DSJR500.1c   85    500   121275    500   121275            0.5                1                1               1800  200        1.08       1   401         500         396               0         0           1     1   78323         1800     1500.69         0.00553507        1692.7    42  1088.69    24             12     1.04503     1.11962          396           117             0      41         26.7805         97.1951              27045            14722       0            83             0     7
     DSJR500.1c   85    500   121275    500   121275            0.5                1                1               1800  200        1.08       1   325         500         405               0         0           0     0   51382         1800     1533.85         0.00420529       1711.68    36  1674.59    32             14     1.08092     1.17591          400           112             0      35            32.6           100.2              22567            12012       0            83             0     8
     DSJR500.1c   85    500   121275    500   121275            0.5                1                1               1800  200        1.08       1   328         500         398               0         0           0     0   52380      1800.01     1511.04         0.00399358        1699.8    39  1503.68    31             11     1.02453     1.10644          398           114             0      38         29.7895         96.2632              25235            13820       0            83             0     9
     DSJR500.1c   85    500   121275    500   121275            0.5                1                1               1800  200        1.08       1   401         500         403               0         0           1     1   78318         1800     1518.48            49.1044        1704.6    45   1358.8    32             22     1.19674     1.27117          400           130             0      44         23.5909         96.1364              27273            13947       0            83             0    10
      DSJR500.5  122    488    57512    500    58862            0.5                1                1               1800  200        1.08       1   122           0           0               1         1           1     1    7381      2.00894           0           4.19e-07     -4.19e-07     0        0     0              0          NA          NA          488             0             0       0              NA              NA                  0                0       0           122             0     1
      DSJR500.5  122    488    57512    500    58862            0.5                1                1               1800  200        1.08       1   122           0           0               1         1           1     1    7381      2.00461           0           3.52e-07     -3.52e-07     0        0     0              0          NA          NA          488             0             0       0              NA              NA                  0                0       0           122             0     2
      DSJR500.5  122    488    57512    500    58862            0.5                1                1               1800  200        1.08       1   122           0           0               1         1           1     1    7381      2.00461           0            3.3e-07      -3.3e-07     0        0     0              0          NA          NA          488             0             0       0              NA              NA                  0                0       0           122             0     3
      DSJR500.5  122    488    57512    500    58862            0.5                1                1               1800  200        1.08       1   122           0           0               1         1           1     1    7381      2.00282           0           3.64e-07     -3.64e-07     0        0     0              0          NA          NA          488             0             0       0              NA              NA                  0                0       0           122             0     4
      DSJR500.5  122    488    57512    500    58862            0.5                1                1               1800  200        1.08       1   122           0           0               1         1           1     1    7381      2.00699           0           8.37e-07     -8.37e-07     0        0     0              0          NA          NA          488             0             0       0              NA              NA                  0                0       0           122             0     5
      DSJR500.5  122    488    57512    500    58862            0.5                1                1               1800  200        1.08       1   122           0           0               1         1           1     1    7381      2.00154           0           3.41e-07     -3.41e-07     0        0     0              0          NA          NA          488             0             0       0              NA              NA                  0                0       0           122             0     6
      DSJR500.5  122    488    57512    500    58862            0.5                1                1               1800  200        1.08       1   122           0           0               1         1           1     1    7381      2.00196           0           7.37e-07     -7.37e-07     0        0     0              0          NA          NA          488             0             0       0              NA              NA                  0                0       0           122             0     7
      DSJR500.5  122    488    57512    500    58862            0.5                1                1               1800  200        1.08       1   122           0           0               1         1           1     1    7381      2.00547           0           3.49e-07     -3.49e-07     0        0     0              0          NA          NA          488             0             0       0              NA              NA                  0                0       0           122             0     8
      DSJR500.5  122    488    57512    500    58862            0.5                1                1               1800  200        1.08       1   122           0           0               1         1           1     1    7381      2.00429           0            4.8e-07      -4.8e-07     0        0     0              0          NA          NA          488             0             0       0              NA              NA                  0                0       0           122             0     9
      DSJR500.5  122    488    57512    500    58862            0.5                1                1               1800  200        1.08       1   122           0           0               1         1           1     1    7381      2.00428           0           2.82e-07     -2.82e-07     0        0     0              0          NA          NA          488             0             0       0              NA              NA                  0                0       0           122             0    10
     fpsol2.i.2   30    112     2669    451     8691            0.5                1                1               1800  200        1.08       1    30           0           0               1         1           1     1     435    0.0375938           0           6.07e-07     -6.07e-07     0        0     0              0          NA          NA          112             0             0       0              NA              NA                  0                0       0            30             0     1
     fpsol2.i.2   30    112     2669    451     8691            0.5                1                1               1800  200        1.08       1    30           0           0               1         1           1     1     435    0.0211916           0           3.04e-07     -3.04e-07     0        0     0              0          NA          NA          112             0             0       0              NA              NA                  0                0       0            30             0     2
     fpsol2.i.2   30    112     2669    451     8691            0.5                1                1               1800  200        1.08       1    30           0           0               1         1           1     1     435    0.0435856           0           2.78e-07     -2.78e-07     0        0     0              0          NA          NA          112             0             0       0              NA              NA                  0                0       0            30             0     3
     fpsol2.i.2   30    112     2669    451     8691            0.5                1                1               1800  200        1.08       1    30           0           0               1         1           1     1     435    0.0231301           0           2.89e-07     -2.89e-07     0        0     0              0          NA          NA          112             0             0       0              NA              NA                  0                0       0            30             0     4
     fpsol2.i.2   30    112     2669    451     8691            0.5                1                1               1800  200        1.08       1    30           0           0               1         1           1     1     435     0.028378           0           2.25e-07     -2.25e-07     0        0     0              0          NA          NA          112             0             0       0              NA              NA                  0                0       0            30             0     5
     fpsol2.i.2   30    112     2669    451     8691            0.5                1                1               1800  200        1.08       1    30           0           0               1         1           1     1     435    0.0308632           0           2.18e-07     -2.18e-07     0        0     0              0          NA          NA          112             0             0       0              NA              NA                  0                0       0            30             0     6
     fpsol2.i.2   30    112     2669    451     8691            0.5                1                1               1800  200        1.08       1    30           0           0               1         1           1     1     435    0.0314815           0            2.2e-07      -2.2e-07     0        0     0              0          NA          NA          112             0             0       0              NA              NA                  0                0       0            30             0     7
     fpsol2.i.2   30    112     2669    451     8691            0.5                1                1               1800  200        1.08       1    30           0           0               1         1           1     1     435    0.0291556           0           3.86e-07     -3.86e-07     0        0     0              0          NA          NA          112             0             0       0              NA              NA                  0                0       0            30             0     8
     fpsol2.i.2   30    112     2669    451     8691            0.5                1                1               1800  200        1.08       1    30           0           0               1         1           1     1     435    0.0356522           0           2.02e-07     -2.02e-07     0        0     0              0          NA          NA          112             0             0       0              NA              NA                  0                0       0            30             0     9
     fpsol2.i.2   30    112     2669    451     8691            0.5                1                1               1800  200        1.08       1    30           0           0               1         1           1     1     435    0.0351185           0           2.79e-07     -2.79e-07     0        0     0              0          NA          NA          112             0             0       0              NA              NA                  0                0       0            30             0    10
