
       instance   k  n_red  m_red    n     m  heu_timelimit  exact_timelimit  do_confirm_crit  confirm_timelimit    R  reltg_size  do_heu   ss  ss_gen_1st  ss_fin_1st  chroma_k_early  chroma_k  crit_early  crit  edges     time     time_pp  time_confirm_crit  time_color  iter      ttb   itb  max_iter_diff   ss_fin_avg   ss_gen_avg  ss_gen_best  num_size_att  heu_mistakes  num_pp  avg_pp_reduced  avg_pp_skipped  calls_to_coloring  num_gen_subsets  infeas  clique_start  color_not_ok  seed
rand-150-0.05-5   6    150   1092  150  1092            0.5                1                1               1800  200        1.08       1   88         150          94               1         1           1     1    531     1800     1061.44           6.72e-07     1767.45   269  45.0175     1              1     0.316802     0.326051           89           555             0     268         2.59701        0.011194              99716            75249       0             4             0     5
rand-150-0.05-5   6    150   1092  150  1092            0.5                1                1               1800  200        1.08       1   87         150          94               1         1           0     1    521     1800     1013.78            6.97337     1766.22   283  69.2852     2              1     0.308991     0.317588           91           583             0     282         2.47518               0             106883            81190       0             4             0     6
rand-150-0.05-5   6    150   1092  150  1092            0.5                1                1               1800  200        1.08       1   88         150          92               1         1           0     1    531     1800     1033.48            5.00276     1766.35   273  50.7959     1              1     0.307973     0.316302           92           563             0     272         2.40809               0             103422            78640       0             4             0     7
rand-150-0.05-5   6    150   1092  150  1092            0.5                1                1               1800  200        1.08       1   88         150          94               1         1           1     1    534     1800     1012.15           2.53e-07     1765.95   276  77.5018     2              1     0.315464      0.32356           91           569             0     275         2.28727               0             102738            77692       0             4             0     8
rand-150-0.05-5   6    150   1092  150  1092            0.5                1                1               1800  200        1.08       1   88         150          94               1         1           1     1    533     1800     1022.57           3.35e-07     1765.77   282   128.92     4              2     0.309664     0.317822           89           582             0     281          2.3452               0             106444            80781       0             4             0     9
rand-150-0.05-5   6    150   1092  150  1092            0.5                1                1               1800  200        1.08       1   87         150          91               1         1           1     1    523     1800     1003.09           3.59e-07     1767.06   244  95.5757     2              1     0.313246     0.321563           90           505             0     243         2.38683               0              91296            69131       0             4             0    10
 rand-150-0.1-1   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   86         150          88               0         1           1     1    529     1800     669.125            1.05156     1765.07   305  1184.77   197            191     0.314477     0.317902           86           625             0     304        0.947368               0             110736            84092       0             4             0     1
 rand-150-0.1-1   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   87         150          89               0         1           1     1    539     1800     669.324            1.53634     1764.58   315  167.329    21             18     0.317283     0.320955           87           647             0     314         1.00637               0             113567            86040       0             4             0     2
 rand-150-0.1-1   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   87         150          88               0         0           1     1    540     1800     662.772            1.11392     1764.28   313  122.143    16              8     0.311678       0.3148           87           642             0     312        0.871795               0             114471            87106       0             4             0     3
 rand-150-0.1-1   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   86         150          87               0         0           1     1    531     1800      690.61           0.645337     1765.48   300  734.614   116            110     0.311007     0.314488           86           614             0     299        0.973244               0             109855            83577       0             4             0     4
 rand-150-0.1-1   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   86         150          88               0         0           1     1    530     1800     660.127            3.30625     1764.06   313  336.961    54             48      0.31037     0.313688           86           642             0     312        0.929487               0             114782            87415       0             4             0     5
 rand-150-0.1-1   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   87         150          89               0         0           1     1    539     1800     675.609           0.725616        1765   307  47.7239     3              1     0.314543     0.318042           87           630             0     306         0.96732               0             111420            84602       0             4             0     6
 rand-150-0.1-1   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   86         150          88               0         1           1     1    529     1800      653.24            1.02742     1764.63   316  929.031   157            141     0.316116     0.319263           86           648             0     315        0.866667               0             114362            86753       0             4             0     7
 rand-150-0.1-1   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   86         150          87               0         1           1     1    529     1800     697.348            1.46093     1765.75   306  776.957   120            119     0.318404     0.322139           86           626             0     305         1.01967               0             109992            83259       0             4             0     8
 rand-150-0.1-1   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   87         150          88               0         1           1     1    539     1800     696.522            1.81908     1764.16   303   85.128     6              2     0.315816     0.319473           86           622             0     302         1.00662               0             109609            83137       0             4             0     9
 rand-150-0.1-1   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   86         150          88               0         1           1     1    529     1800     710.026            1.04747     1764.68   303  473.996    76             74      0.31818     0.321949           86           622             0     302          1.0298               0             109046            82513       0             4             0    10
 rand-150-0.1-2   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   94         150          96               0         0           1     1    591     1800     507.511             14.271     1778.79   170  347.882    30             27     0.334317     0.336032           94           359             0     169        0.485207               0              63758            47793       0             4             0     1
 rand-150-0.1-2   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   94         150          94               0         0           1     1    591     1800     531.647            4.67795     1779.04   171  303.885    26             24     0.341436     0.342965           94           359             0     170        0.423529               0              63232            47104       0             4             0     2
 rand-150-0.1-2   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   93         150          95               0         0           1     1    576     1800     529.735            21.5754     1778.29   175  1577.51   151            142     0.347688     0.349358           93           365             0     174        0.454023               0              63760            47324       0             4             0     3
 rand-150-0.1-2   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   94         150          96               0         0           1     1    589     1800     538.175            28.1835     1779.14   167  125.291    11              9       0.3477     0.349894           94           353             0     166        0.596386               0              60846            45128       0             4             0     4
 rand-150-0.1-2   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   94         150          95               0         0           1     1    591     1800     518.018            17.2223      1778.5   176  413.737    38             35     0.340645     0.342293           94           369             0     175        0.457143               0              65076            48552       0             4             0     5
 rand-150-0.1-2   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   94         150          95               0         0           1     1    589     1800     517.865            12.0965      1778.9   171  378.597    32             31     0.338295     0.340043           94           359             0     170        0.488235               0              63553            47497       0             4             0     6
 rand-150-0.1-2   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   94         150          96               0         0           1     1    591     1800     532.625            21.4225     1779.47   171  246.682    21             18     0.350922     0.352931           94           361             0     170        0.541176               0              61876            45805       0             4             0     7
 rand-150-0.1-2   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   93         150          96               0         0           1     1    581     1800      542.36            3.21212      1778.6   176  696.858    67             60     0.342384     0.344228           93           372             0     175        0.508571               0              64815            48282       0             4             0     8
 rand-150-0.1-2   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   94         150          95               0         0           1     1    590     1800     516.925          0.0044205     1778.64   175  111.131     9              8     0.343083     0.344794           94           367             0     174        0.471264               0              64365            47933       0             4             0     9
 rand-150-0.1-2   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   94         150          95               0         0           1     1    591     1800     518.855            1.47649     1779.31   172  277.582    25             22      0.34663     0.348496           94           360             0     171        0.508772               0              62783            46629       0             4             0    10
 rand-150-0.1-3   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   92         150          93               0         0           1     1    575     1800     945.476            42.9056     1764.88   289  249.748    37             27     0.322143     0.327076           92           596             0     288         1.40972               0             109152            82305       0             4             0     1
 rand-150-0.1-3   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   92         150          93               0         0           1     1    578     1800     948.402            1.28021     1764.33   299  103.272    14              6     0.327063     0.331828           92           616             0     298         1.34228               0             111769            83944       0             4             0     2
 rand-150-0.1-3   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   92         150          93               0         0           1     1    576     1800     930.873            22.5343     1763.76   299  84.8488    12              8     0.321092     0.326079           92           616             0     298         1.42953               0             113208            85418       0             4             0     3
 rand-150-0.1-3   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   92         150          92               0         0           1     1    575     1800     967.005            9.56049     1765.67   296  15.5304     1              1     0.338904     0.344408           92           606             0     295         1.49492               0             107627            80126       0             4             0     4
 rand-150-0.1-3   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   92         150          92               0         0           1     1    577     1800     949.519            31.2982      1764.7   293  59.5634     6              3     0.325684     0.330918           92           602             0     292         1.47945               0             109802            82537       0             4             0     5
 rand-150-0.1-3   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   92         150          94               0         0           1     1    574     1800     964.015            23.7051     1764.93   286  1052.58   165            128     0.320642     0.325826           92           589             0     285         1.48772               0             108353            81789       0             4             0     6
 rand-150-0.1-3   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   92         150          94               0         0           1     1    572     1800     955.722            5.16384     1765.17   293  293.663    44             38     0.330691     0.335742           92           604             0     292         1.40753               0             108604            81372       0             4             0     7
 rand-150-0.1-3   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   92         150          93               0         0           1     1    573     1800     967.377            20.8065     1764.13   301  147.154    22             15     0.327467      0.33274           92           619             0     300            1.48               0             112132            84207       0             4             0     8
 rand-150-0.1-3   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   92         150          94               0         0           1     1    577     1800     955.972            2.78755     1764.56   295  117.597    18             12     0.326335     0.331511           92           607             0     294         1.45918               0             110264            82881       0             4             0     9
 rand-150-0.1-3   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   92         150          93               0         0           1     1    577     1800     938.611           0.534546     1764.41   296  122.931    19             18     0.324217      0.32945           92           609             0     295         1.48475               0             111182            83694       0             4             0    10
 rand-150-0.1-4   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   81         150          83               0         0           1     1    476     1800      885.31            1.11756     1766.06   294   319.64    46             44     0.288915     0.294116           81           605             0     293         1.46075               0             106426            82301       0             5             0     1
 rand-150-0.1-4   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   81         150          83               0         0           1     1    475     1800     876.113           0.374941     1766.01   294  1110.03   176            164     0.289443     0.294785           81           604             0     293         1.49829               0             106326            82182       0             5             0     2
 rand-150-0.1-4   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   81         150          83               0         0           1     1    476     1800     869.571           0.216529     1766.21   295  99.6933    12             10     0.289409     0.294622           81           605             0     294         1.46259               0             106700            82482       0             5             0     3
 rand-150-0.1-4   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   81         150          83               0         1           1     1    476     1800     879.101            2.39132     1765.34   305  105.335    15             10     0.287212      0.29243           81           624             0     304         1.47368               0             110886            85853       0             5             0     4
 rand-150-0.1-4   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   81         150          84               0         1           1     1    476     1800     869.963            1.94109     1764.43   307  366.252    59             48     0.283712     0.288636           81           631             0     306          1.4085               0             112794            87536       0             5             0     5
 rand-150-0.1-4   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   81         150          82               0         0           1     1    475     1800     870.325           0.230805     1765.58   297  38.6805     3              2     0.288364     0.293522           81           608             0     296          1.4527               0             107745            83360       0             5             0     6
 rand-150-0.1-4   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   81         150          83               0         0           1     1    475     1800     873.838           0.507548     1766.17   292  80.0411     2              1     0.287911     0.293021           81           599             0     291         1.43986      0.00343643             105992            81994       0             5             0     7
 rand-150-0.1-4   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   81         150          83               0         1           1     1    476     1800     886.906            1.68761     1765.97   294  115.754    10              5     0.287154     0.292446           81           602             0     293         1.49488               0             106884            82764       0             5             0     8
 rand-150-0.1-4   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   81         150          82               0         0           1     1    476     1800     851.325           0.748487     1764.74   299  1751.26   288            276      0.28493     0.290233           81           612             0     298         1.51007               0             109392            84849       0             5             0     9
 rand-150-0.1-4   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   81         150          82               0         0           1     1    476     1800     851.778             2.5775     1765.57   296    207.5    28             23     0.287593      0.29289           81           607             0     295         1.49492               0             107564            83260       0             5             0    10
 rand-150-0.1-5   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   71         150          75               1         1           1     1    417     1800     512.045           3.55e-07     1763.09    72  1096.66    44             41     0.262681     0.268452           73           158             0      71         1.60563               0              24982            19754       0             4             0     1
 rand-150-0.1-5   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   71         150          74               1         1           1     1    413     1800     494.987           3.81e-07     1762.11    70  274.564    11              9     0.249319     0.255361           74           153             0      69         1.76812               0              25272            20191       0             4             0     2
 rand-150-0.1-5   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   72         150          75               1         1           1     1    427     1800      864.95           4.31e-07     1757.24   139  30.3862     1              1     0.262539     0.267454           73           293             0     138         1.37681               0              48671            38459       0             4             0     3
 rand-150-0.1-5   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   72         150          75               1         1           1     1    428     1800     529.331           7.58e-07     1759.77    78  37.5093     1              1     0.257294      0.26289           73           170             0      77         1.58442               0              27456            21800       0             4             0     4
 rand-150-0.1-5   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   71         150          75               1         1           1     1    417     1800       568.8            3.8e-07     1762.49    75   1018.1    40             37     0.264307     0.270231           73           164             0      74         1.63514               0              25872            20427       0             4             0     5
 rand-150-0.1-5   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   72         150          76               1         1           1     1    427     1800     491.003            3.8e-07     1762.11    69  44.4068     1              1     0.241005     0.246743           73           155             0      68         1.73529               0              25569            20568       0             4             0     6
 rand-150-0.1-5   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   72         150          75               1         1           1     1    428     1800     945.258           3.87e-07     1759.06   213  96.5486     3              1     0.261402     0.266909           73           441             0     212         1.54245               0              74968            59200       0             4             0     7
 rand-150-0.1-5   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   72         150          75               1         1           1     1    425     1800     528.098           5.74e-07      1762.6    74  83.1312     3              2     0.260332     0.266543           73           162             0      73         1.73973               0              25822            20447       0             4             0     8
 rand-150-0.1-5   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   71         150          75               1         1           1     1    417     1800     529.953           3.74e-07     1764.71    70  1694.57    65             62     0.242964     0.248129           73           154             0      69         1.55072               0              25854            20715       0             4             0     9
 rand-150-0.1-5   6    150   1117  150  1117            0.5                1                1               1800  200        1.08       1   72         150          75               1         1           1     1    428     1800     514.881           4.48e-07     1765.49    70  27.2167     1              1     0.253371     0.258283           73           154             0      69         1.42029               0              25029            19951       0             4             0    10
rand-150-0.15-1   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  129         150         130               0         0           1     1   1364     1800     495.105            1366.72     1791.77    54  1455.18    42             41     0.442919     0.443433          129           126             0      53        0.150943               0              22375            15592       0             5             0     1
rand-150-0.15-1   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  130         150         131               0         0           1     1   1381     1800     517.644               1800     1791.97    54  106.564     2              1     0.463696     0.464501          130           127             0      53        0.226415               0              21693            14902       0             5             0     2
rand-150-0.15-1   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  130         150         130               0         0           1     1   1381     1800     510.243               1800     1792.11    53  51.6321     1              1     0.458928     0.459266          130           123             0      52       0.0961538               0              21452            14791       0             5             0     3
rand-150-0.15-1   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  130         150         130               0         0           1     1   1381     1800     498.484               1800     1791.79    55  42.7947     1              1     0.446107     0.446551          130           128             0      54         0.12963               0              22684            15772       0             5             0     4
rand-150-0.15-1   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  129         150         131               0         0           1     1   1363     1800     497.197               1800     1791.77    53  1309.96    37             35      0.43578     0.436166          129           126             0      52        0.115385               0              22301            15556       0             5             0     5
rand-150-0.15-1   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  129         150         131               0         0           1     1   1364     1800     497.718               1800     1791.66    56  232.215     6              3     0.449448     0.449887          129           131             0      55        0.127273               0              23028            15944       0             5             0     6
rand-150-0.15-1   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  129         150         130               0         0           1     1   1364     1800      502.15               1800     1791.95    53  799.726    22             21     0.442847     0.443435          129           125             0      52        0.173077               0              22018            15301       0             5             0     7
rand-150-0.15-1   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  129         150         131               0         0           1     1   1364     1800     498.162               1800     1791.96    53  278.355     6              4     0.447928      0.44806          129           125             0      52       0.0384615               0              21810            15152       0             5             0     8
rand-150-0.15-1   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  129         150         130               0         0           1     1   1364     1800     518.089            1335.89     1791.87    56  371.762    11             10     0.468979     0.469437          129           131             0      55        0.127273               0              22323            15280       0             5             0     9
rand-150-0.15-1   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  129         150         131               0         0           1     1   1364     1800     486.267               1800     1791.89    54  339.559     8              6     0.446583     0.446841          129           126             0      53       0.0754717               0              22268            15482       0             5             0    10
rand-150-0.15-2   7    150   1676  150  1676            0.5                1                1               1800  200        1.08       1   84         150          87               0         0           1     1    689     1800     767.733            45.5969     1765.85   274  104.366    13              8     0.312316     0.315983           84           563             0     273               1               0              97946            74447       0             5             0     1
rand-150-0.15-2   7    150   1676  150  1676            0.5                1                1               1800  200        1.08       1   85         150          86               0         0           1     1    706     1800     747.781            74.4439     1764.89   274  301.459    44             43     0.303835      0.30747           85           562             0     273         1.01832               0              99927            76479       0             5             0     2
rand-150-0.15-2   7    150   1676  150  1676            0.5                1                1               1800  200        1.08       1   84         150          86               0         0           1     1    693     1800     769.202            9.76301     1764.92   279  1613.28   248            217     0.308459     0.311886           84           572             0     278        0.946043               0             100595            76746       0             5             0     3
rand-150-0.15-2   7    150   1676  150  1676            0.5                1                1               1800  200        1.08       1   84         150          86               0         0           1     1    695     1800     767.175            6.70522     1765.07   274  1356.63   203            169     0.304502     0.307947           84           563             0     273         0.96337               0              99845            76341       0             5             0     4
rand-150-0.15-2   7    150   1676  150  1676            0.5                1                1               1800  200        1.08       1   84         150          86               0         0           1     1    696     1800     756.747            20.5652     1765.37   270  1798.27   268            261     0.301344     0.304817           84           556             0     269        0.981413               0              99117            76016       0             5             0     5
rand-150-0.15-2   7    150   1676  150  1676            0.5                1                1               1800  200        1.08       1   85         150          85               0         0           1     1    704     1800     767.089            57.5451     1764.07   283  15.2919     1              1     0.304297     0.307541           85           580             0     282        0.907801               0             103079            78900       0             5             0     6
rand-150-0.15-2   7    150   1676  150  1676            0.5                1                1               1800  200        1.08       1   85         150          86               0         0           1     1    704     1800     772.579            25.0493        1766   268  179.428    25             24     0.305896     0.309447           85           550             0     267        0.988764               0              97273            74352       0             5             0     7
rand-150-0.15-2   7    150   1676  150  1676            0.5                1                1               1800  200        1.08       1   85         150          87               0         0           1     1    706     1800      755.49            66.8042     1766.33   268  409.718    56             52     0.311537     0.315068           85           551             0     267        0.966292               0              96042            73054       0             5             0     8
rand-150-0.15-2   7    150   1676  150  1676            0.5                1                1               1800  200        1.08       1   85         150          86               0         0           1     1    708     1800     777.028            20.7009     1765.28   274  84.1282    12              9     0.307518     0.311143           85           563             0     273         1.00366               0              99100            75602       0             5             0     9
rand-150-0.15-2   7    150   1676  150  1676            0.5                1                1               1800  200        1.08       1   85         150          86               0         0           1     1    706     1800     758.181            4.47029     1765.88   266  186.151    24             21     0.304073     0.307791           85           546             0     265         1.04151               0              96989            74229       0             5             0    10
rand-150-0.15-3   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  132         150         132               0         0           1     1   1413     1800     535.649               1800     1791.88    52  62.0997     1              1     0.438545     0.439647          132           121             0      51        0.333333               0              22074            15426       0             5             0     1
rand-150-0.15-3   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  131         150         132               0         0           1     1   1398     1800     587.929               1800     1791.57    57  795.154    23             22     0.461854     0.462974          131           132             0      56        0.321429               0              23377            16070       0             5             0     2
rand-150-0.15-3   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  131         150         131               0         0           1     1   1398     1800     560.646            302.248      1791.9    54  54.0403     1              1     0.456214     0.457317          131           125             0      53        0.320755               0              22426            15416       0             5             0     3
rand-150-0.15-3   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  132         150         133               0         0           1     1   1414     1800      558.27            1634.71     1791.67    54  237.303     6              5     0.442306      0.44325          132           128             0      53        0.283019               0              22819            15903       0             5             0     4
rand-150-0.15-3   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  132         150         133               0         0           1     1   1414     1800     543.621               1800     1791.67    54  146.947     3              2     0.435165     0.435845          132           128             0      53        0.207547               0              23076            16164       0             5             0     5
rand-150-0.15-3   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  132         150         132               0         0           1     1   1414     1800     552.954               1800     1791.56    55  51.6841     1              1     0.437939     0.438489          132           127             0      54        0.166667               0              23404            16363       0             5             0     6
rand-150-0.15-3   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  132         150         133               0         0           1     1   1414     1800     535.469               1800     1791.28    57   207.48     5              3      0.43239     0.432914          132           134             0      56        0.160714               0              24473            17172       0             5             0     7
rand-150-0.15-3   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  132         150         133               0         0           1     1   1414     1800     552.007               1800     1791.67    54  462.612    11             10     0.443772     0.444655          132           128             0      53        0.264151               0              22772            15855       0             5             0     8
rand-150-0.15-3   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  132         150         134               0         0           1     1   1413     1800     534.989               1800     1791.66    55  264.853     6              4       0.4445     0.445306          132           130             0      54        0.240741               0              23173            16126       0             5             0     9
rand-150-0.15-3   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  132         150         132               0         0           1     1   1414     1800     539.758               1800     1791.91    52  38.0004     1              1     0.441224     0.442266          132           120             0      51        0.313725               0              22011            15355       0             5             0    10
rand-150-0.15-4   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  130         150         132               0         0           1     1   1376     1800     479.359            290.523     1791.78    53  883.813    24             22      0.43029     0.431235          130           125             0      52        0.288462               0              22586            15873       0             5             0     1
rand-150-0.15-4   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  130         150         131               0         0           1     1   1376     1800     496.652            256.766     1791.88    53  111.069     2              1     0.442747     0.443459          130           124             0      52        0.211538               0              22168            15449       0             5             0     2
rand-150-0.15-4   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  131         150         131               0         0           1     1   1391     1800     485.317               1800      1791.7    54  50.0254     1              1      0.43193     0.432426          131           127             0      53        0.150943               0              22964            16123       0             5             0     3
rand-150-0.15-4   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  130         150         132               0         0           1     1   1376     1800     475.053            391.292     1791.76    53  804.702    22             19     0.429586     0.430026          130           126             0      52        0.134615               0              22625            15913       0             5             0     4
rand-150-0.15-4   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  130         150         133               0         0           1     1   1376     1800     461.681            244.269      1791.8    51  347.144     9              7     0.413115     0.413806          130           124             0      50            0.22               0              22427            15906       0             5             0     5
rand-150-0.15-4   8    150   1676  150  1676            0.5                1                1               1800  200        1.08       1  130         150         131               0         0           1     1   1376     1800     466.665            365.694     1791.73    53  267.957     6              2     0.424846     0.425717          130           124             0      52        0.269231               0              22775            16067       0             5             0     6
