
       instance    k  n_red    m_red      n        m  heu_timelimit  exact_timelimit  do_confirm_crit  confirm_timelimit    R  reltg_size  do_heu    ss  ss_gen_1st  ss_fin_1st  chroma_k_early  chroma_k  crit_early  crit    edges           time  time_pp  time_confirm_chroma  time_confirm_crit               time_color  iter            ttb  itb  max_iter_diff             ss_fin_avg             ss_gen_avg  ss_gen_best  num_size_att  heu_mistakes  num_pp  avg_pp_reduced  avg_pp_skipped  calls_to_coloring  num_gen_subsets  infeas  clique_start  color_not_ok  seed
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    58         282          60               1         1           0     0      453  300.000509013        0                6e-08         0.37404103       26.900797895000178   339   63.329951286   33             31     0.2069904069349438     0.2069904069349438           58           691             0     338               0               0              97024            97362       0             3             0     9
    1-FullIns_5    6    282     3247    282     3247            0.5                1                1                300  200        1.08       1    58         282          58               1         1           0     0      452  300.001024489        0              5.3e-08        0.295284014       26.736820034000186   351   16.211826769    1              1       0.21438993814094       0.21438993814094           58           711             0     350               0               0              96968            97318       0             3             0    10
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     1      232   21.091702907        0             1.54e-07        4.016807754        5.126643473000003     1              0    0              0                      0                      0           67            11             0       0              NA              NA               2200             2200       0             2             0     1
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     1      232   22.486981752        0              5.6e-08        3.446458445        7.046808502999994     1              0    0              0                      0                      0           67            11             0       0              NA              NA               2200             2200       0             2             0     2
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     1      232   26.937803412        0              5.3e-08        2.561078415       10.317744391999998     1              0    0              0                      0                      0           67            11             0       0              NA              NA               2200             2200       0             2             0     3
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     1      232   22.850476403        0              6.5e-08        3.370315442        6.804884252999996     1              0    0              0                      0                      0           67            11             0       0              NA              NA               2200             2200       0             2             0     4
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     1      232   16.388184158        0              6.8e-08        2.487428171       1.8399808280000005     1              0    0              0                      0                      0           67            11             0       0              NA              NA               2200             2200       0             2             0     5
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     1      232   12.752447797        0             3.64e-07        3.544842568        4.637973337000002     1              0    0              0                      0                      0           67            11             0       0              NA              NA               2200             2200       0             2             0     6
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     1      232   13.505096947        0              6.8e-08        3.333420886       1.7807532089999996     1              0    0              0                      0                      0           67            11             0       0              NA              NA               2200             2200       0             2             0     7
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     1      232   13.978536728        0             1.32e-07        2.414489886       2.0235311359999995     1              0    0              0                      0                      0           67            11             0       0              NA              NA               2200             2200       0             2             0     8
