
       instance    k  n_red    m_red      n        m  heu_timelimit  exact_timelimit  do_confirm_crit  confirm_timelimit    R  reltg_size  do_heu    ss  ss_gen_1st  ss_fin_1st  chroma_k_early  chroma_k  crit_early  crit    edges           time        time_pp  time_confirm_chroma  time_confirm_crit               time_color  iter            ttb  itb  max_iter_diff            ss_fin_avg            ss_gen_avg  ss_gen_best  num_size_att  heu_mistakes  num_pp  avg_pp_reduced  avg_pp_skipped  calls_to_coloring  num_gen_subsets  infeas  clique_start  color_not_ok  seed
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               1         1           1     1       22    2.578189346    0.005231608              5.3e-08           1.36e-07     0.021717766999999985     2    2.578186318    1              1  0.014900662251655629  0.016556291390728478           10             4             0       1               1               5                609              604       0             4             0     4
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               1         1           1     1       22    2.631627221    0.006142032              6.3e-08            7.1e-08     0.025140659000000006     2    2.631623997    1              1   0.01487603305785124   0.01652892561983471           10             4             0       1               1               5                610              605       0             4             0     5
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               1         1           1     1       22     2.63292399    0.003110288             3.25e-07            1.4e-07      0.02470331500000002     2    2.632920978    1              1   0.01485148514851485    0.0165016501650165           10             4             0       1               1               8                608              606       0             4             0     6
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               1         1           1     1       22    2.580234388    0.005711997              5.9e-08            7.3e-08     0.022680090000000017     2    2.580231602    1              1  0.014900662251655629  0.016556291390728478           10             4             0       1               1               5                609              604       0             4             0     7
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               1         1           1     1       22    2.623808601    0.006040292              6.1e-08            7.2e-08     0.023889453000000026     2    2.623805409    1              1   0.01487603305785124   0.01652892561983471           10             4             0       1               1               5                610              605       0             4             0     8
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               1         1           1     1       22    2.606480661    0.005939408             1.54e-07            7.6e-08      0.02440661699999999     2    2.606477092    1              1  0.014925373134328358   0.01658374792703151           10             4             0       1               1               5                608              603       0             4             0     9
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               1         1           1     1       22    2.628966019    0.007832868              6.3e-08            7.2e-08     0.024959942000000027     2    2.628962557    1              1  0.014802631578947368   0.01644736842105263           10             4             0       1               1               5                613              608       0             4             0    10
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212          26               1         1           1     1       75    3.347540175    0.019388638              5.4e-08            6.9e-08      0.07319024199999995     2    3.347536875    1              1  0.015031645569620253  0.020569620253164556           26             8             0       1               7               7               1283             1264       0             4             0     1
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212          26               1         1           1     1       75    3.544854044    0.022146565              6.2e-08            7.4e-08      0.08196361700000002     2    3.544850451    1              1  0.015434606011372868  0.021121039805036556           26             8             0       1               7               7               1250             1231       0             4             0     2
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212          22               1         1           1     1       75    3.525755871    0.018974285              6.1e-08            7.1e-08      0.07817371500000013     2    3.525752103    1              1  0.014913657770800628   0.01726844583987441           22             8             0       1               3               6               1290             1274       0             4             0     3
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212          24               1         1           1     1       75    3.122731259    0.017695798              5.5e-08           1.41e-07      0.05840398999999998     2    3.122727967    1              1  0.017511520737327188  0.022119815668202765           24             7             0       1               5               6               1103             1085       0             4             0     4
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212          26               1         1           1     1       75    3.450387114    0.022369947                6e-08              9e-08      0.07801858300000002     2    3.450382738    1              1  0.015702479338842976  0.021487603305785124           26             8             0       1               7               7               1229             1210       0             4             0     5
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212          26               1         1           1     1       75    3.401803616    0.021532919              7.7e-08           1.55e-07      0.07935313599999996     2    3.401799997    1              1  0.015447154471544716   0.02113821138211382           26             8             0       1               7               7               1249             1230       0             4             0     6
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212          26               1         1           1     1       75    3.420584236    0.022093269              6.1e-08            7.4e-08      0.08294146700000016     2    3.420580548    1              1            0.01484375             0.0203125           26             8             0       1               7               6               1300             1280       0             4             0     7
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212          26               1         1           1     1       75     3.32437862    0.018094648              5.4e-08           1.58e-07      0.07722891899999995     2    3.324375901    1              1  0.014809041309431021  0.020265003897116135           26             8             0       1               7               7               1302             1283       0             4             0     8
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    19         212          26               1         1           1     1       75     3.16915647    0.018129572              5.5e-08           1.53e-07      0.06605623999999993     2    3.169153888    1              1              0.015625   0.02138157894736842           26             8             0       1               7               7               1235             1216       0             4             0     9
